zone,day,hour,is_weekend,is_peak_hour,traffic,aqi,weather,fuel_consumption,power
Zone9,147,13,1,0,78,80,1,3.59,466
Zone9,147,14,1,0,106,65,0,4.88,424
Zone9,147,15,1,0,84,73,0,3.86,459
Zone9,147,16,1,0,100,73,2,4.6,384
Zone9,147,17,1,1,350,233,2,16.1,563
Zone9,147,18,1,1,344,230,0,15.82,561
Zone9,147,19,1,1,383,229,1,17.62,597
Zone9,147,20,1,1,380,240,2,17.48,629
Zone9,147,21,1,0,104,65,2,4.78,397
Zone9,147,22,1,0,80,86,2,3.68,467
Zone9,147,23,1,0,112,100,2,5.15,400
Zone9,148,0,0,0,141,97,0,6.49,442
Zone9,148,1,0,0,118,92,1,5.43,440
Zone9,148,2,0,0,121,76,1,5.57,457
Zone9,148,3,0,0,149,88,1,6.85,490
Zone9,148,4,0,0,138,121,2,6.35,415
Zone9,148,5,0,0,110,85,1,5.06,412
Zone9,148,6,0,0,118,70,2,5.43,481
Zone9,148,7,0,1,199,132,2,9.15,509
Zone9,148,8,0,1,192,145,1,8.83,451
Zone9,148,9,0,1,219,162,0,10.07,492
Zone9,148,10,0,1,248,159,1,11.41,552
Zone9,148,11,0,0,152,117,0,6.99,483
Zone9,148,12,0,0,152,114,0,6.99,449
Zone9,148,13,0,0,137,119,2,6.3,477
Zone9,148,14,0,0,122,95,0,5.61,392
Zone9,148,15,0,0,111,88,0,5.11,467
Zone9,148,16,0,0,143,92,2,6.58,427
Zone9,148,17,0,1,377,263,2,17.34,557
Zone9,148,18,0,1,381,252,2,17.53,552
Zone9,148,19,0,1,388,267,2,17.85,538
Zone9,148,20,0,1,412,258,1,18.95,590
Zone9,148,21,0,0,101,81,2,4.65,410
Zone9,148,22,0,0,152,122,0,6.99,434
Zone9,148,23,0,0,118,73,1,5.43,473
Zone9,149,0,0,0,132,102,1,6.07,442
Zone9,149,1,0,0,152,122,2,6.99,477
Zone9,149,2,0,0,140,114,0,6.44,426
Zone9,149,3,0,0,159,110,1,7.31,417
Zone9,149,4,0,0,102,64,1,4.69,475
Zone9,149,5,0,0,100,66,1,4.6,442
Zone9,149,6,0,0,104,81,2,4.78,451
Zone9,149,7,0,1,233,143,0,10.72,465
Zone9,149,8,0,1,198,154,2,9.11,528
Zone9,149,9,0,1,207,158,1,9.52,529
Zone9,149,10,0,1,253,190,0,11.64,540
Zone9,149,11,0,0,96,79,1,4.42,470
Zone9,149,12,0,0,127,104,0,5.84,488
Zone9,149,13,0,0,124,73,2,5.7,426
Zone9,149,14,0,0,133,97,2,6.12,439
Zone9,149,15,0,0,140,86,2,6.44,459
Zone9,149,16,0,0,111,82,0,5.11,403
Zone9,149,17,0,1,397,256,1,18.26,590
Zone9,149,18,0,1,403,244,0,18.54,592
Zone9,149,19,0,1,371,252,0,17.07,605
Zone9,149,20,0,1,420,252,0,19.32,644
Zone9,149,21,0,0,122,79,2,5.61,468
Zone9,149,22,0,0,111,91,2,5.11,407
Zone9,149,23,0,0,127,91,0,5.84,427
Zone9,150,0,0,0,154,104,2,7.08,452
Zone9,150,1,0,0,144,123,2,6.62,464
Zone9,150,2,0,0,107,90,1,4.92,448
Zone9,150,3,0,0,162,95,2,7.45,478
Zone9,150,4,0,0,106,76,0,4.88,430
Zone9,150,5,0,0,101,82,1,4.65,407
Zone9,150,6,0,0,155,111,2,7.13,477
Zone9,150,7,0,1,193,124,0,8.88,471
Zone9,150,8,0,1,192,123,2,8.83,521
Zone9,150,9,0,1,245,167,1,11.27,458
Zone9,150,10,0,1,201,134,0,9.25,532
Zone9,150,11,0,0,96,93,2,4.42,449
Zone9,150,12,0,0,105,100,1,4.83,398
Zone9,150,13,0,0,151,102,1,6.95,431
Zone9,150,14,0,0,144,90,0,6.62,428
Zone9,150,15,0,0,158,98,0,7.27,464
Zone9,150,16,0,0,161,95,1,7.41,426
Zone9,150,17,0,1,413,267,2,19.0,620
Zone9,150,18,0,1,392,252,0,18.03,609
Zone9,150,19,0,1,375,252,2,17.25,551
Zone9,150,20,0,1,408,260,1,18.77,600
Zone9,150,21,0,0,151,127,1,6.95,428
Zone9,150,22,0,0,159,119,1,7.31,426
Zone9,150,23,0,0,138,121,0,6.35,491
Zone9,151,0,0,0,149,105,0,6.85,440
Zone9,151,1,0,0,157,95,2,7.22,472
Zone9,151,2,0,0,128,100,0,5.89,415
Zone9,151,3,0,0,126,78,1,5.8,472
Zone9,151,4,0,0,122,83,1,5.61,396
Zone9,151,5,0,0,152,105,0,6.99,471
Zone9,151,6,0,0,153,94,1,7.04,497
Zone9,151,7,0,1,243,145,1,11.18,478
Zone9,151,8,0,1,221,153,2,10.17,517
Zone9,151,9,0,1,245,184,1,11.27,548
Zone9,151,10,0,1,185,111,1,8.51,464
Zone9,151,11,0,0,114,80,0,5.24,475
Zone9,151,12,0,0,122,107,2,5.61,469
Zone9,151,13,0,0,157,130,1,7.22,509
Zone9,151,14,0,0,141,90,1,6.49,484
Zone9,151,15,0,0,126,85,1,5.8,393
Zone9,151,16,0,0,101,62,2,4.65,388
Zone9,151,17,0,1,381,237,1,17.53,593
Zone9,151,18,0,1,417,265,2,19.18,621
Zone9,151,19,0,1,395,245,1,18.17,579
Zone9,151,20,0,1,387,244,0,17.8,554
Zone9,151,21,0,0,128,99,2,5.89,458
Zone9,151,22,0,0,141,105,2,6.49,428
Zone9,151,23,0,0,123,104,2,5.66,391
Zone9,152,0,0,0,118,96,0,5.43,440
Zone9,152,1,0,0,107,77,0,4.92,440
Zone9,152,2,0,0,106,99,2,4.88,479
Zone9,152,3,0,0,108,89,2,4.97,421
Zone9,152,4,0,0,146,117,0,6.72,483
Zone9,152,5,0,0,105,75,1,4.83,402
Zone9,152,6,0,0,148,106,0,6.81,500
Zone9,152,7,0,1,216,142,0,9.94,503
Zone9,152,8,0,1,236,161,1,10.86,469
Zone9,152,9,0,1,249,184,2,11.45,558
Zone9,152,10,0,1,253,168,0,11.64,535
Zone9,152,11,0,0,118,70,2,5.43,407
Zone9,152,12,0,0,118,99,0,5.43,425
Zone9,152,13,0,0,145,109,0,6.67,439
Zone9,152,14,0,0,120,91,0,5.52,429
Zone9,152,15,0,0,162,124,2,7.45,455
Zone9,152,16,0,0,136,85,0,6.26,483
Zone9,152,17,0,1,371,261,1,17.07,627
Zone9,152,18,0,1,364,242,2,16.74,603
Zone9,152,19,0,1,416,261,0,19.14,640
Zone9,152,20,0,1,362,244,0,16.65,592
Zone9,152,21,0,0,105,85,1,4.83,401
Zone9,152,22,0,0,118,109,2,5.43,446
Zone9,152,23,0,0,116,86,1,5.34,387
Zone9,153,0,1,0,115,88,1,5.29,445
Zone9,153,1,1,0,68,44,1,3.13,408
Zone9,153,2,1,0,132,106,2,6.07,451
Zone9,153,3,1,0,94,86,2,4.32,433
Zone9,153,4,1,0,73,72,2,3.36,363
Zone9,153,5,1,0,111,81,1,5.11,444
Zone9,153,6,1,0,98,65,0,4.51,418
Zone9,153,7,1,1,176,144,0,8.1,456
Zone9,153,8,1,1,185,145,0,8.51,508
Zone9,153,9,1,1,174,118,0,8.0,498
Zone9,153,10,1,1,194,135,0,8.92,438
Zone9,153,11,1,0,111,91,1,5.11,455
Zone9,153,12,1,0,95,67,1,4.37,442
Zone9,153,13,1,0,84,49,0,3.86,394
Zone9,153,14,1,0,127,93,2,5.84,394
Zone9,153,15,1,0,136,80,0,6.26,443
Zone9,153,16,1,0,128,77,0,5.89,395
Zone9,153,17,1,1,324,224,1,14.9,572
Zone9,153,18,1,1,367,230,1,16.88,619
Zone9,153,19,1,1,358,227,1,16.47,572
Zone9,153,20,1,1,363,247,0,16.7,563
Zone9,153,21,1,0,99,69,0,4.55,448
Zone9,153,22,1,0,121,97,0,5.57,467
Zone9,153,23,1,0,86,88,0,3.96,444
Zone9,154,0,1,0,121,90,1,5.57,392
Zone9,154,1,1,0,132,96,1,6.07,404
Zone9,154,2,1,0,92,66,1,4.23,458
Zone9,154,3,1,0,114,99,2,5.24,463
Zone9,154,4,1,0,132,91,2,6.07,408
Zone9,154,5,1,0,73,82,0,3.36,366
Zone9,154,6,1,0,75,51,2,3.45,434
Zone9,154,7,1,1,184,148,2,8.46,521
Zone9,154,8,1,1,214,160,2,9.84,520
Zone9,154,9,1,1,186,135,1,8.56,449
Zone9,154,10,1,1,159,130,1,7.31,474
Zone9,154,11,1,0,101,82,1,4.65,442
Zone9,154,12,1,0,100,71,0,4.6,437
Zone9,154,13,1,0,113,98,2,5.2,465
Zone9,154,14,1,0,86,78,1,3.96,386
Zone9,154,15,1,0,66,74,2,3.04,376
Zone9,154,16,1,0,135,86,1,6.21,418
Zone9,154,17,1,1,379,243,2,17.43,537
Zone9,154,18,1,1,377,242,1,17.34,621
Zone9,154,19,1,1,369,240,1,16.97,545
Zone9,154,20,1,1,347,242,0,15.96,576
Zone9,154,21,1,0,122,83,2,5.61,467
Zone9,154,22,1,0,88,84,1,4.05,397
Zone9,154,23,1,0,80,79,2,3.68,410
Zone9,155,0,0,0,156,120,1,7.18,488
Zone9,155,1,0,0,97,85,2,4.46,428
Zone9,155,2,0,0,94,89,0,4.32,411
Zone9,155,3,0,0,131,109,2,6.03,426
Zone9,155,4,0,0,154,123,0,7.08,465
Zone9,155,5,0,0,108,89,1,4.97,432
Zone9,155,6,0,0,118,87,1,5.43,426
Zone9,155,7,0,1,211,161,2,9.71,451
Zone9,155,8,0,1,196,126,1,9.02,431
Zone9,155,9,0,1,188,141,2,8.65,526
Zone9,155,10,0,1,205,139,1,9.43,459
Zone9,155,11,0,0,122,81,0,5.61,458
Zone9,155,12,0,0,133,90,0,6.12,443
Zone9,155,13,0,0,156,129,0,7.18,492
Zone9,155,14,0,0,122,88,2,5.61,467
Zone9,155,15,0,0,143,102,2,6.58,466
Zone9,155,16,0,0,136,82,2,6.26,497
Zone9,155,17,0,1,367,230,2,16.88,533
Zone9,155,18,0,1,369,242,0,16.97,583
Zone9,155,19,0,1,386,235,2,17.76,551
Zone9,155,20,0,1,388,233,1,17.85,606
Zone9,155,21,0,0,143,93,1,6.58,439
Zone9,155,22,0,0,131,97,1,6.03,447
Zone9,155,23,0,0,154,123,2,7.08,434
Zone9,156,0,0,0,123,72,2,5.66,429
Zone9,156,1,0,0,137,103,1,6.3,406
Zone9,156,2,0,0,127,76,2,5.84,410
Zone9,156,3,0,0,94,61,2,4.32,448
Zone9,156,4,0,0,156,98,1,7.18,490
Zone9,156,5,0,0,132,117,1,6.07,413
Zone9,156,6,0,0,148,126,1,6.81,441
Zone9,156,7,0,1,228,160,0,10.49,463
Zone9,156,8,0,1,252,164,2,11.59,485
Zone9,156,9,0,1,187,136,1,8.6,478
Zone9,156,10,0,1,187,118,2,8.6,470
Zone9,156,11,0,0,124,94,2,5.7,431
Zone9,156,12,0,0,122,95,0,5.61,425
Zone9,156,13,0,0,136,119,2,6.26,489
Zone9,156,14,0,0,141,110,2,6.49,457
Zone9,156,15,0,0,151,103,2,6.95,411
Zone9,156,16,0,0,118,73,1,5.43,400
Zone9,156,17,0,1,384,254,2,17.66,602
Zone9,156,18,0,1,407,269,2,18.72,562
Zone9,156,19,0,1,374,225,0,17.2,544
Zone9,156,20,0,1,379,248,2,17.43,570
Zone9,156,21,0,0,94,81,2,4.32,455
Zone9,156,22,0,0,105,66,2,4.83,450
Zone9,156,23,0,0,124,94,0,5.7,469
Zone9,157,0,0,0,141,96,1,6.49,449
Zone9,157,1,0,0,160,96,1,7.36,423
Zone9,157,2,0,0,134,78,0,6.16,446
Zone9,157,3,0,0,99,84,0,4.55,451
Zone9,157,4,0,0,160,121,1,7.36,504
Zone9,157,5,0,0,118,91,1,5.43,447
Zone9,157,6,0,0,143,96,2,6.58,477
Zone9,157,7,0,1,212,140,0,9.75,491
Zone9,157,8,0,1,217,166,1,9.98,508
Zone9,157,9,0,1,199,153,0,9.15,488
Zone9,157,10,0,1,220,143,2,10.12,446
Zone9,157,11,0,0,106,69,1,4.88,453
Zone9,157,12,0,0,149,99,2,6.85,436
Zone9,157,13,0,0,140,116,2,6.44,457
Zone9,157,14,0,0,144,117,0,6.62,404
Zone9,157,15,0,0,107,72,0,4.92,456
Zone9,157,16,0,0,129,110,2,5.93,451
Zone9,157,17,0,1,353,232,2,16.24,598
Zone9,157,18,0,1,412,246,2,18.95,562
Zone9,157,19,0,1,394,270,2,18.12,602
Zone9,157,20,0,1,354,214,0,16.28,559
Zone9,157,21,0,0,96,96,1,4.42,380
Zone9,157,22,0,0,113,97,1,5.2,404
Zone9,157,23,0,0,158,128,0,7.27,509
Zone9,158,0,0,0,112,96,2,5.15,386
Zone9,158,1,0,0,124,111,0,5.7,434
Zone9,158,2,0,0,153,123,0,7.04,430
Zone9,158,3,0,0,111,70,1,5.11,477
Zone9,158,4,0,0,158,102,0,7.27,428
Zone9,158,5,0,0,160,126,0,7.36,508
Zone9,158,6,0,0,155,102,2,7.13,449
Zone9,158,7,0,1,254,184,0,11.68,539
Zone9,158,8,0,1,243,155,2,11.18,492
Zone9,158,9,0,1,190,134,2,8.74,447
Zone9,158,10,0,1,234,168,2,10.76,481
Zone9,158,11,0,0,161,117,0,7.41,443
Zone9,158,12,0,0,104,61,2,4.78,392
Zone9,158,13,0,0,114,91,1,5.24,396
Zone9,158,14,0,0,138,118,0,6.35,458
Zone9,158,15,0,0,96,71,2,4.42,461
Zone9,158,16,0,0,142,112,0,6.53,462
Zone9,158,17,0,1,367,218,0,16.88,613
Zone9,158,18,0,1,371,235,2,17.07,588
Zone9,158,19,0,1,400,248,0,18.4,567
Zone9,158,20,0,1,380,261,1,17.48,572
Zone9,158,21,0,0,138,88,1,6.35,491
Zone9,158,22,0,0,93,80,2,4.28,415
Zone9,158,23,0,0,140,93,1,6.44,440
Zone9,159,0,0,0,107,67,1,4.92,384
Zone9,159,1,0,0,97,71,1,4.46,420
Zone9,159,2,0,0,125,93,2,5.75,421
Zone9,159,3,0,0,141,93,0,6.49,501
Zone9,159,4,0,0,109,87,2,5.01,466
Zone9,159,5,0,0,145,94,1,6.67,482
Zone9,159,6,0,0,125,107,2,5.75,474
Zone9,159,7,0,1,242,143,0,11.13,524
Zone9,159,8,0,1,218,162,2,10.03,479
Zone9,159,9,0,1,190,149,1,8.74,496
Zone9,159,10,0,1,237,143,2,10.9,528
Zone9,159,11,0,0,158,99,0,7.27,457
Zone9,159,12,0,0,94,94,2,4.32,396
Zone9,159,13,0,0,149,126,1,6.85,455
Zone9,159,14,0,0,157,96,0,7.22,430
Zone9,159,15,0,0,116,95,1,5.34,422
Zone9,159,16,0,0,112,81,2,5.15,466
Zone9,159,17,0,1,382,239,2,17.57,552
Zone9,159,18,0,1,394,242,0,18.12,558
Zone9,159,19,0,1,358,238,1,16.47,535
Zone9,159,20,0,1,359,242,2,16.51,568
Zone9,159,21,0,0,129,100,1,5.93,404
Zone9,159,22,0,0,147,116,2,6.76,404
Zone9,159,23,0,0,134,90,2,6.16,414
Zone9,160,0,1,0,122,108,2,5.61,454
Zone9,160,1,1,0,71,59,2,3.27,424
Zone9,160,2,1,0,110,95,0,5.06,456
Zone9,160,3,1,0,76,51,2,3.5,427
Zone9,160,4,1,0,76,52,0,3.5,450
Zone9,160,5,1,0,75,53,1,3.45,438
Zone9,160,6,1,0,109,75,1,5.01,462
Zone9,160,7,1,1,198,128,1,9.11,495
Zone9,160,8,1,1,226,140,2,10.4,524
Zone9,160,9,1,1,193,146,0,8.88,479
Zone9,160,10,1,1,191,123,2,8.79,473
Zone9,160,11,1,0,106,85,1,4.88,448
Zone9,160,12,1,0,134,88,0,6.16,450
Zone9,160,13,1,0,96,58,2,4.42,459
Zone9,160,14,1,0,97,62,0,4.46,457
Zone9,160,15,1,0,93,65,0,4.28,439
Zone9,160,16,1,0,121,81,1,5.57,397
Zone9,160,17,1,1,385,258,0,17.71,554
Zone9,160,18,1,1,338,232,2,15.55,568
Zone9,160,19,1,1,332,234,1,15.27,604
Zone9,160,20,1,1,387,248,2,17.8,610
Zone9,160,21,1,0,114,92,0,5.24,388
Zone9,160,22,1,0,90,60,2,4.14,448
Zone9,160,23,1,0,93,86,0,4.28,447
Zone9,161,0,1,0,101,61,2,4.65,395
Zone9,161,1,1,0,120,85,2,5.52,463
Zone9,161,2,1,0,118,92,2,5.43,400
Zone9,161,3,1,0,87,81,2,4.0,452
Zone9,161,4,1,0,105,68,1,4.83,408
Zone9,161,5,1,0,107,82,2,4.92,441
Zone9,161,6,1,0,83,82,2,3.82,443
Zone9,161,7,1,1,200,124,1,9.2,482
Zone9,161,8,1,1,166,106,2,7.64,452
Zone9,161,9,1,1,217,140,0,9.98,533
Zone9,161,10,1,1,171,124,1,7.87,489
Zone9,161,11,1,0,106,77,0,4.88,403
Zone9,161,12,1,0,127,108,2,5.84,417
Zone9,161,13,1,0,80,65,1,3.68,408
Zone9,161,14,1,0,81,62,0,3.73,455
Zone9,161,15,1,0,81,67,0,3.73,442
Zone9,161,16,1,0,67,50,1,3.08,416
Zone9,161,17,1,1,364,219,2,16.74,581
Zone9,161,18,1,1,345,232,2,15.87,600
Zone9,161,19,1,1,328,224,1,15.09,506
Zone9,161,20,1,1,355,215,0,16.33,602
Zone9,161,21,1,0,92,86,2,4.23,450
Zone9,161,22,1,0,79,51,1,3.63,467
Zone9,161,23,1,0,68,79,0,3.13,449
Zone9,162,0,0,0,137,113,2,6.3,468
Zone9,162,1,0,0,130,82,0,5.98,404
Zone9,162,2,0,0,111,102,0,5.11,390
Zone9,162,3,0,0,154,100,0,7.08,430
Zone9,162,4,0,0,150,105,0,6.9,409
Zone9,162,5,0,0,154,110,0,7.08,468
Zone9,162,6,0,0,123,112,1,5.66,469
Zone9,162,7,0,1,188,113,2,8.65,435
Zone9,162,8,0,1,244,179,2,11.22,541
Zone9,162,9,0,1,243,149,0,11.18,458
Zone9,162,10,0,1,212,154,1,9.75,489
Zone9,162,11,0,0,158,130,2,7.27,447
Zone9,162,12,0,0,117,86,2,5.38,430
Zone9,162,13,0,0,111,95,0,5.11,385
Zone9,162,14,0,0,94,57,1,4.32,440
Zone9,162,15,0,0,138,110,1,6.35,434
Zone9,162,16,0,0,102,93,2,4.69,449
Zone9,162,17,0,1,351,221,1,16.15,575
Zone9,162,18,0,1,358,235,2,16.47,599
Zone9,162,19,0,1,383,260,1,17.62,612
Zone9,162,20,0,1,411,261,1,18.91,613
Zone9,162,21,0,0,126,108,2,5.8,458
Zone9,162,22,0,0,115,100,0,5.29,465
Zone9,162,23,0,0,118,70,2,5.43,436
Zone9,163,0,0,0,120,79,2,5.52,472
Zone9,163,1,0,0,110,88,0,5.06,387
Zone9,163,2,0,0,129,114,0,5.93,492
Zone9,163,3,0,0,112,82,0,5.15,399
Zone9,163,4,0,0,136,93,2,6.26,495
Zone9,163,5,0,0,121,107,0,5.57,463
Zone9,163,6,0,0,129,81,2,5.93,414
Zone9,163,7,0,1,218,152,0,10.03,516
Zone9,163,8,0,1,243,152,2,11.18,514
Zone9,163,9,0,1,224,158,1,10.3,485
Zone9,163,10,0,1,218,160,0,10.03,487
Zone9,163,11,0,0,150,95,2,6.9,425
Zone9,163,12,0,0,111,71,2,5.11,476
Zone9,163,13,0,0,142,100,0,6.53,414
Zone9,163,14,0,0,111,87,1,5.11,473
Zone9,163,15,0,0,127,92,0,5.84,419
Zone9,163,16,0,0,100,63,2,4.6,441
Zone9,163,17,0,1,399,252,0,18.35,551
Zone9,163,18,0,1,394,240,2,18.12,613
Zone9,163,19,0,1,410,250,2,18.86,611
Zone9,163,20,0,1,412,274,1,18.95,623
Zone9,163,21,0,0,158,116,1,7.27,451
Zone9,163,22,0,0,152,105,1,6.99,479
Zone9,163,23,0,0,102,76,2,4.69,447
Zone9,164,0,0,0,144,94,1,6.62,471
Zone9,164,1,0,0,131,101,0,6.03,474
Zone9,164,2,0,0,151,101,0,6.95,474
Zone9,164,3,0,0,121,104,2,5.57,393
Zone9,164,4,0,0,153,105,0,7.04,433
Zone9,164,5,0,0,137,100,0,6.3,406
Zone9,164,6,0,0,148,118,1,6.81,451
Zone9,164,7,0,1,254,186,2,11.68,523
Zone9,164,8,0,1,249,149,2,11.45,532
Zone9,164,9,0,1,190,124,2,8.74,428
Zone9,164,10,0,1,219,140,1,10.07,527
Zone9,164,11,0,0,118,98,1,5.43,410
Zone9,164,12,0,0,111,95,2,5.11,450
Zone9,164,13,0,0,135,86,0,6.21,458
Zone9,164,14,0,0,133,82,0,6.12,435
Zone9,164,15,0,0,111,91,2,5.11,443
Zone9,164,16,0,0,157,103,1,7.22,462
Zone9,164,17,0,1,399,243,2,18.35,547
Zone9,164,18,0,1,375,234,2,17.25,544
Zone9,164,19,0,1,406,270,0,18.68,637
Zone9,164,20,0,1,394,246,2,18.12,583
Zone9,164,21,0,0,152,89,2,6.99,507
Zone9,164,22,0,0,162,96,0,7.45,499
Zone9,164,23,0,0,101,75,0,4.65,386
Zone9,165,0,0,0,105,71,2,4.83,383
Zone9,165,1,0,0,147,117,1,6.76,465
Zone9,165,2,0,0,134,81,2,6.16,472
Zone9,165,3,0,0,157,100,1,7.22,422
Zone9,165,4,0,0,95,68,2,4.37,417
Zone9,165,5,0,0,104,85,1,4.78,433
Zone9,165,6,0,0,143,109,0,6.58,402
Zone9,165,7,0,1,206,139,1,9.48,486
Zone9,165,8,0,1,243,155,0,11.18,474
Zone9,165,9,0,1,241,165,2,11.09,499
Zone9,165,10,0,1,205,136,2,9.43,493
Zone9,165,11,0,0,109,93,2,5.01,417
Zone9,165,12,0,0,105,67,0,4.83,416
Zone9,165,13,0,0,141,106,2,6.49,401
Zone9,165,14,0,0,106,85,0,4.88,383
Zone9,165,15,0,0,135,95,2,6.21,441
Zone9,165,16,0,0,149,104,2,6.85,470
Zone9,165,17,0,1,351,249,2,16.15,569
Zone9,165,18,0,1,385,264,2,17.71,574
Zone9,165,19,0,1,377,241,1,17.34,600
Zone9,165,20,0,1,352,226,0,16.19,531
Zone9,165,21,0,0,154,110,2,7.08,411
Zone9,165,22,0,0,141,99,0,6.49,417
Zone9,165,23,0,0,97,87,1,4.46,432
Zone9,166,0,0,0,103,60,1,4.74,470
Zone9,166,1,0,0,163,99,1,7.5,438
Zone9,166,2,0,0,137,83,1,6.3,482
Zone9,166,3,0,0,148,90,2,6.81,492
Zone9,166,4,0,0,140,122,1,6.44,430
Zone9,166,5,0,0,143,84,2,6.58,435
Zone9,166,6,0,0,111,85,0,5.11,437
Zone9,166,7,0,1,220,163,2,10.12,540
Zone9,166,8,0,1,211,132,1,9.71,487
Zone9,166,9,0,1,188,150,1,8.65,471
Zone9,166,10,0,1,240,164,1,11.04,469
Zone9,166,11,0,0,145,110,2,6.67,476
Zone9,166,12,0,0,98,89,0,4.51,448
Zone9,166,13,0,0,119,88,2,5.47,472
Zone9,166,14,0,0,123,89,2,5.66,435
Zone9,166,15,0,0,101,98,2,4.65,478
Zone9,166,16,0,0,156,105,2,7.18,473
Zone9,166,17,0,1,381,227,2,17.53,591
Zone9,166,18,0,1,399,272,0,18.35,610
Zone9,166,19,0,1,372,238,2,17.11,539
Zone9,166,20,0,1,359,222,0,16.51,616
Zone9,166,21,0,0,134,112,1,6.16,418
Zone9,166,22,0,0,113,75,0,5.2,410
Zone9,166,23,0,0,126,89,2,5.8,477
Zone9,167,0,1,0,116,71,1,5.34,456
Zone9,167,1,1,0,70,72,1,3.22,391
Zone9,167,2,1,0,113,76,0,5.2,391
Zone9,167,3,1,0,127,90,2,5.84,423
Zone9,167,4,1,0,119,109,2,5.47,487
Zone9,167,5,1,0,81,49,1,3.73,426
Zone9,167,6,1,0,115,90,2,5.29,419
Zone9,167,7,1,1,225,147,2,10.35,499
Zone9,167,8,1,1,220,163,2,10.12,520
Zone9,167,9,1,1,181,125,2,8.33,458
Zone9,167,10,1,1,160,98,2,7.36,434
Zone9,167,11,1,0,70,79,2,3.22,426
Zone9,167,12,1,0,93,64,0,4.28,427
Zone9,167,13,1,0,101,60,2,4.65,393
Zone9,167,14,1,0,107,69,2,4.92,439
Zone9,167,15,1,0,90,59,0,4.14,429
Zone9,167,16,1,0,75,66,0,3.45,378
Zone9,167,17,1,1,384,242,0,17.66,598
Zone9,167,18,1,1,323,209,2,14.86,558
Zone9,167,19,1,1,364,221,0,16.74,617
Zone9,167,20,1,1,347,224,1,15.96,531
Zone9,167,21,1,0,87,84,1,4.0,407
Zone9,167,22,1,0,119,87,2,5.47,465
Zone9,167,23,1,0,102,93,2,4.69,450
Zone9,168,0,1,0,66,59,0,3.04,433
Zone9,168,1,1,0,113,94,0,5.2,445
Zone9,168,2,1,0,111,103,2,5.11,385
Zone9,168,3,1,0,120,102,2,5.52,460
Zone9,168,4,1,0,121,83,0,5.57,401
Zone9,168,5,1,0,125,109,1,5.75,473
Zone9,168,6,1,0,70,75,1,3.22,417
Zone9,168,7,1,1,167,101,2,7.68,513
Zone9,168,8,1,1,214,150,1,9.84,472
Zone9,168,9,1,1,158,107,0,7.27,452
Zone9,168,10,1,1,182,117,1,8.37,446
Zone9,168,11,1,0,119,76,2,5.47,465
Zone9,168,12,1,0,89,54,2,4.09,418
Zone9,168,13,1,0,134,110,2,6.16,458
Zone9,168,14,1,0,98,77,2,4.51,451
Zone9,168,15,1,0,68,64,2,3.13,400
Zone9,168,16,1,0,88,52,1,4.05,469
Zone9,168,17,1,1,382,235,0,17.57,631
Zone9,168,18,1,1,367,232,1,16.88,554
Zone9,168,19,1,1,379,259,1,17.43,556
Zone9,168,20,1,1,377,242,0,17.34,614
Zone9,168,21,1,0,136,94,0,6.26,491
Zone9,168,22,1,0,79,79,2,3.63,415
Zone9,168,23,1,0,117,82,1,5.38,393
Zone9,169,0,0,0,128,113,1,5.89,425
Zone9,169,1,0,0,150,120,1,6.9,455
Zone9,169,2,0,0,113,97,1,5.2,449
Zone9,169,3,0,0,150,92,0,6.9,410
Zone9,169,4,0,0,93,59,2,4.28,383
Zone9,169,5,0,0,140,94,1,6.44,484
Zone9,169,6,0,0,117,69,0,5.38,472
Zone9,169,7,0,1,205,122,0,9.43,490
Zone9,169,8,0,1,197,123,2,9.06,486
Zone9,169,9,0,1,212,127,0,9.75,463
Zone9,169,10,0,1,244,173,0,11.22,476
Zone9,169,11,0,0,100,90,2,4.6,425
Zone9,169,12,0,0,130,86,0,5.98,397
Zone9,169,13,0,0,146,98,2,6.72,482
Zone9,169,14,0,0,101,69,2,4.65,441
Zone9,169,15,0,0,105,80,0,4.83,436
Zone9,169,16,0,0,162,127,0,7.45,470
Zone9,169,17,0,1,405,257,2,18.63,621
Zone9,169,18,0,1,403,242,2,18.54,630
Zone9,169,19,0,1,376,232,0,17.3,616
Zone9,169,20,0,1,415,251,1,19.09,621
Zone9,169,21,0,0,143,106,2,6.58,418
Zone9,169,22,0,0,123,73,2,5.66,455
Zone9,169,23,0,0,137,94,2,6.3,492
Zone9,170,0,0,0,95,86,2,4.37,475
Zone9,170,1,0,0,99,77,2,4.55,423
Zone9,170,2,0,0,162,124,1,7.45,466
Zone9,170,3,0,0,128,80,0,5.89,406
Zone9,170,4,0,0,117,78,0,5.38,478
Zone9,170,5,0,0,163,128,1,7.5,508
Zone9,170,6,0,0,132,88,2,6.07,420
Zone9,170,7,0,1,223,152,0,10.26,459
Zone9,170,8,0,1,234,154,0,10.76,466
Zone9,170,9,0,1,248,162,1,11.41,510
Zone9,170,10,0,1,251,175,0,11.55,505
Zone9,170,11,0,0,123,96,2,5.66,418
Zone9,170,12,0,0,126,93,0,5.8,413
Zone9,170,13,0,0,119,88,0,5.47,457
Zone9,170,14,0,0,107,101,0,4.92,392
Zone9,170,15,0,0,144,94,2,6.62,448
Zone9,170,16,0,0,109,88,1,5.01,400
Zone9,170,17,0,1,380,234,0,17.48,629
Zone9,170,18,0,1,389,236,1,17.89,569
